date,exchange_rate_USD_EUR,exchange_rate_JPY_EUR,oil_price,interest_rate,sp500,day_of_week,month,year,exchange_rate_USD_EUR_pct_change,exchange_rate_JPY_EUR_pct_change,oil_price_pct_change,sp500_pct_change,exchange_rate_USD_EUR_ma_7,exchange_rate_JPY_EUR_ma_7,oil_price_ma_7,exchange_rate_USD_EUR_ma_30,exchange_rate_JPY_EUR_ma_30,oil_price_ma_30,exchange_rate_USD_EUR_ma_90,exchange_rate_JPY_EUR_ma_90,oil_price_ma_90
2015-09-02,0.891,0.0074,1.531,0.14,195.41,2,9,2015,0.0,0.0,3.7262872628726296,0.0,0.8891714285714286,0.0074,8.105142857142859,0.8889900000000001,0.007376666666666667,10.608666666666668,0.8816455555555556,0.007326333333333333,8.490266666666667
2015-09-02,0.891,0.0074,1.96,0.14,195.41,2,9,2015,0.0,0.0,28.020901371652517,0.0,0.8900857142857144,0.0074,8.184000000000001,0.88889,0.007378333333333333,10.660566666666666,0.8817866666666668,0.007328666666666666,8.495033333333334
2015-09-02,0.891,0.0074,1.555,0.14,195.41,2,9,2015,0.0,0.0,-20.663265306122447,0.0,0.891,0.0074,8.19257142857143,0.8887900000000001,0.00738,10.664166666666667,0.8819277777777776,0.007331,8.495022222222222
2015-09-02,0.891,0.0074,1.435,0.14,195.41,2,9,2015,0.0,0.0,-7.717041800643076,0.0,0.891,0.0074,1.5875714285714295,0.88869,0.007381666666666667,9.202333333333334,0.8820688888888889,0.007333333333333334,8.4962
2015-09-02,0.891,0.0074,46.3,0.14,195.41,2,9,2015,0.0,0.0,3126.4808362369336,0.0,0.891,0.0074,7.976428571428572,0.8886866666666667,0.007383333333333334,9.146666666666667,0.8822099999999999,0.0073356666666666666,8.994511111111112
2015-09-02,0.891,0.0074,1.453,0.14,195.41,2,9,2015,0.0,0.0,-96.86177105831534,0.0,0.891,0.0074,7.95857142857143,0.8886833333333333,0.007385,9.144266666666669,0.8823511111111111,0.007338,8.995077777777778
2015-09-02,0.891,0.0074,0.44,0.14,195.41,2,9,2015,0.0,0.0,-69.71782518926359,0.0,0.891,0.0074,7.810571428571429,0.8886800000000001,0.007386666666666666,9.094366666666668,0.8824922222222222,0.007340333333333332,8.985277777777778
2015-09-03,0.8991,0.00748,1.399,0.14,195.65,3,9,2015,0.9090909090909038,1.08108108108107,217.95454545454547,0.12281868891050873,0.8921571428571429,0.007411428571428571,7.791714285714287,0.8889466666666668,0.007391,9.087833333333332,0.8827233333333333,0.007343555555555556,8.980144444444445
2015-09-03,0.8991,0.00748,50.41,0.14,195.65,3,9,2015,0.0,0.0,3503.2880629020724,0.0,0.8933142857142856,0.0074228571428571425,14.713142857142858,0.8892133333333334,0.007395333333333334,10.712533333333333,0.8829544444444445,0.007346777777777778,9.524177777777776
2015-09-03,0.8991,0.00748,1.561,0.14,195.65,3,9,2015,0.0,0.0,-96.90339218409045,0.0,0.8944714285714285,0.0074342857142857145,14.714000000000002,0.88948,0.007399666666666667,10.709533333333333,0.8833677777777779,0.007349,9.526166666666667
2015-09-03,0.8991,0.00748,1.465,0.14,195.65,3,9,2015,0.0,0.0,-6.149903907751431,0.0,0.8956285714285714,0.0074457142857142855,14.718285714285715,0.8897466666666667,0.007404,10.703866666666666,0.8837811111111111,0.0073512222222222225,9.525944444444445
2015-09-03,0.8991,0.00748,1.527,0.14,195.65,3,9,2015,0.0,0.0,4.232081911262786,0.0,0.8967857142857143,0.0074571428571428575,8.322142857142858,0.8900133333333334,0.007408333333333334,10.7047,0.8841944444444445,0.007353444444444445,9.0808
2015-09-03,0.8991,0.00748,1.585,0.14,195.65,3,9,2015,0.0,0.0,3.7982973149967236,0.0,0.897942857142857,0.007468571428571429,8.341,0.8902800000000001,0.007412666666666666,9.117533333333334,0.8846077777777778,0.007355666666666667,9.0836
